Temperature,Humidity,Precipitation (%),UV Index,Pressure,hour_of_day,day_of_week,month,Condition,Target_Condition
5.42,64.87,93.43,0.08,1012.71,8,1,12,Rainy,Sunny
25.37,86.83,85.06,1.2,1009.33,11,3,5,Rainy,Rainy
38.85,25.56,6.61,0.0,1021.33,5,6,9,Sunny,Rainy
0.41,80.46,30.3,0.0,981.25,23,0,1,Rainy,Cloudy
47.17,63.86,18.65,1.45,1023.19,7,1,4,Sunny,Sunny
12.08,92.28,77.04,0.75,985.21,8,4,12,Rainy,Rainy
26.98,22.3,35.09,6.39,1013.7,14,1,11,Sunny,Sunny
21.1,67.73,32.07,0.02,992.96,13,5,7,Rainy,Rainy
42.67,68.17,33.71,2.19,1029.48,7,4,9,Sunny,Cloudy
0.81,69.88,32.33,0.0,997.2,0,6,1,Rainy,Sunny
41.2,69.62,17.06,6.09,1007.03,16,3,7,Sunny,Sunny
7.9,74.3,66.02,0.26,993.04,7,5,11,Rainy,Cloudy
47.85,26.67,21.65,0.0,1005.57,5,0,7,Sunny,Sunny
4.19,78.31,52.53,1.04,981.28,13,5,12,Rainy,Rainy
36.57,54.77,15.1,3.58,1009.61,10,6,9,Cloudy,Rainy
26.42,68.58,22.99,1.85,1005.32,18,0,5,Cloudy,Cloudy
17.06,83.62,68.08,0.14,1012.5,19,6,5,Rainy,Rainy
44.99,57.38,9.27,9.08,1018.82,16,3,6,Sunny,Rainy
35.7,73.56,30.97,4.99,1006.68,11,2,5,Cloudy,Cloudy
15.54,62.62,42.76,0.0,997.65,1,3,11,Cloudy,Sunny
29.41,20.98,22.44,2.27,1009.74,19,2,10,Sunny,Sunny
11.57,64.77,64.4,0.47,987.88,15,6,9,Rainy,Rainy
21.3,66.11,53.3,0.02,1010.5,7,0,4,Rainy,Sunny
29.52,74.89,34.84,4.0,1022.14,10,2,8,Cloudy,Cloudy
18.33,87.73,48.42,0.9,987.85,14,0,8,Rainy,Cloudy
37.46,61.38,40.73,8.35,1014.85,12,3,3,Sunny,Sunny
3.97,79.2,91.32,1.79,977.23,11,3,12,Rainy,Rainy
10.79,85.37,44.71,0.0,988.22,4,5,2,Rainy,Cloudy
46.72,41.24,2.5,10.3,1009.81,13,4,6,Sunny,Sunny
22.73,51.07,35.79,2.39,1015.33,17,5,9,Cloudy,Cloudy
18.84,78.78,15.56,4.1,1012.58,10,0,12,Cloudy,Rainy
-1.06,65.38,85.49,0.44,1008.26,19,5,12,Rainy,Rainy
29.73,23.53,26.71,0.0,1005.51,4,6,12,Sunny,Sunny
5.77,89.03,80.58,0.62,1008.35,12,0,2,Rainy,Rainy
26.66,56.41,19.17,8.87,1003.35,15,5,1,Sunny,Cloudy
21.93,54.69,18.08,5.77,1004.66,14,5,10,Cloudy,Cloudy
43.4,69.66,4.72,10.7,1013.77,14,0,5,Sunny,Cloudy
28.56,44.45,54.89,2.39,999.59,9,5,8,Cloudy,Sunny
35.85,64.55,13.72,1.62,1018.09,8,2,7,Cloudy,Cloudy
47.43,36.43,39.55,0.0,1002.21,6,6,5,Sunny,Cloudy
15.83,68.83,69.01,0.08,1001.85,18,2,7,Rainy,Cloudy
21.83,57.88,27.37,0.0,1000.05,22,4,9,Cloudy,Cloudy
0.98,92.45,73.61,0.93,991.9,16,6,12,Rainy,Rainy
16.12,59.49,50.28,4.72,998.12,16,5,10,Cloudy,Cloudy
46.81,24.6,24.31,3.05,1011.56,8,2,6,Sunny,Sunny
25.71,39.31,24.59,4.49,1015.57,18,6,10,Sunny,Sunny
32.08,71.97,30.53,3.81,1001.34,18,0,3,Sunny,Sunny
10.45,87.41,56.24,0.8,1010.29,18,3,4,Rainy,Rainy
12.94,75.64,13.17,1.48,1018.23,18,3,1,Cloudy,Rainy
42.73,33.66,22.35,9.05,1002.93,10,3,10,Sunny,Sunny
46.45,26.99,16.47,10.58,1025.48,11,4,4,Sunny,Rainy
37.6,40.11,23.33,5.16,1005.09,9,3,2,Sunny,Sunny
35.69,78.8,62.12,0.0,996.66,6,3,6,Cloudy,Cloudy
5.19,64.41,76.81,0.07,983.35,7,3,12,Rainy,Cloudy
10.98,75.1,37.34,2.44,996.37,17,4,1,Cloudy,Rainy
33.48,45.03,10.36,2.42,1004.81,10,4,6,Cloudy,Sunny
32.82,42.0,22.44,0.0,1021.4,6,3,11,Sunny,Cloudy
20.18,83.52,70.32,1.14,974.95,17,0,6,Rainy,Rainy
27.12,46.77,18.41,6.42,1005.01,13,1,11,Sunny,Sunny
30.24,87.63,28.0,0.0,1004.4,3,4,5,Cloudy,Cloudy
19.13,53.0,41.36,2.54,1019.81,11,4,2,Cloudy,Sunny
40.67,62.91,38.02,3.98,1015.84,17,1,7,Sunny,Sunny
50.0,47.05,30.11,2.52,1002.32,7,6,6,Sunny,Sunny
18.62,70.45,59.76,0.0,996.73,2,2,6,Rainy,Rainy
8.0,89.85,90.42,0.86,993.11,17,3,9,Rainy,Rainy
50.0,57.74,1.63,6.71,1016.06,9,4,7,Sunny,Sunny
42.21,37.28,39.34,7.9,1002.87,10,1,9,Sunny,Sunny
34.38,56.1,6.6,0.0,1019.78,23,3,3,Sunny,Sunny
20.94,62.88,47.23,1.25,998.44,9,1,2,Cloudy,Rainy
28.73,61.34,27.51,6.71,1007.74,13,4,1,Sunny,Rainy
0.14,76.85,77.59,0.31,1007.92,18,3,10,Rainy,Cloudy
28.08,59.53,45.41,6.09,1018.78,14,0,8,Cloudy,Rainy
30.15,38.55,20.92,0.0,1013.5,1,3,10,Sunny,Sunny
25.63,39.65,5.62,0.0,1013.52,22,3,12,Sunny,Sunny
18.1,98.58,74.94,0.0,990.68,4,6,8,Rainy,Rainy
36.65,38.61,32.39,9.32,1011.73,10,0,10,Sunny,Sunny
1.68,86.64,96.4,0.0,974.12,1,1,11,Rainy,Sunny
16.82,88.46,71.15,0.01,975.4,12,1,9,Rainy,Cloudy
17.13,68.45,55.14,0.1,983.01,7,5,9,Rainy,Rainy
29.1,38.42,4.16,0.0,1022.98,22,6,10,Sunny,Sunny
13.18,81.07,50.34,1.36,991.19,16,6,5,Rainy,Cloudy
-4.12,87.78,59.3,0.0,974.67,20,4,12,Rainy,Rainy
19.66,72.37,69.56,0.0,1016.01,3,2,1,Cloudy,Rainy
16.52,72.77,31.62,0.75,979.14,17,0,5,Rainy,Rainy
40.61,49.0,15.67,0.0,1026.85,6,5,9,Sunny,Cloudy
19.92,50.3,52.6,0.48,1015.74,7,3,11,Cloudy,Sunny
19.54,80.2,97.95,1.11,983.2,14,1,6,Rainy,Rainy
32.43,50.55,57.36,0.0,1009.49,23,2,5,Cloudy,Rainy
25.04,80.69,82.12,1.0,999.12,9,1,7,Rainy,Sunny
8.07,73.58,65.91,0.0,1013.11,0,4,1,Cloudy,Cloudy
9.65,91.87,29.45,1.85,1011.82,14,1,3,Rainy,Rainy
3.89,78.08,29.43,3.12,1022.17,17,4,1,Cloudy,Sunny
19.48,63.57,15.84,3.5,1007.61,13,4,12,Cloudy,Cloudy
22.9,58.56,2.59,6.79,1027.96,17,1,12,Sunny,Sunny
21.27,64.13,19.76,5.6,1028.52,17,6,1,Sunny,Cloudy
38.88,55.49,41.86,2.32,1026.19,7,2,10,Sunny,Sunny
36.57,27.98,28.55,4.14,1015.21,8,5,10,Sunny,Sunny
11.16,61.08,78.99,0.42,980.66,7,3,12,Rainy,Rainy
6.8,74.31,41.75,0.0,985.36,6,6,1,Rainy,Rainy
34.82,68.5,7.33,0.0,1019.27,2,3,3,Sunny,Cloudy
50.0,26.27,39.19,6.7,1015.15,9,5,6,Sunny,Rainy
50.0,67.08,36.32,4.64,1024.98,9,1,5,Sunny,Sunny
18.79,93.9,67.03,0.32,992.55,19,5,6,Rainy,Rainy
18.75,49.37,13.06,3.14,1008.03,15,2,1,Cloudy,Sunny
20.89,85.03,58.72,1.05,1013.84,8,4,11,Cloudy,Sunny
22.01,87.38,39.7,0.28,982.05,10,5,4,Rainy,Rainy
25.96,45.46,18.0,4.59,1010.47,13,6,9,Cloudy,Cloudy
13.73,70.0,67.4,0.0,999.81,22,4,12,Cloudy,Rainy
29.67,29.07,4.31,7.76,1008.04,16,2,9,Sunny,Sunny
13.87,63.63,45.57,0.0,997.18,5,4,12,Cloudy,Cloudy
11.5,96.91,38.6,0.39,981.88,19,4,9,Rainy,Rainy
15.59,67.74,69.22,0.0,1007.85,6,2,9,Rainy,Rainy
26.37,97.69,77.94,0.81,984.65,8,0,7,Rainy,Sunny
33.38,47.86,39.66,0.0,1006.02,6,5,11,Sunny,Sunny
16.68,86.85,19.26,0.78,1019.09,19,2,9,Cloudy,Rainy
18.21,86.69,36.73,0.0,1022.49,5,1,1,Cloudy,Cloudy
14.11,84.77,31.81,0.0,999.34,20,5,5,Rainy,Sunny
30.61,54.01,29.6,4.19,1003.2,12,1,9,Cloudy,Rainy
3.54,95.33,31.09,0.16,1010.49,19,2,10,Rainy,Rainy
24.74,78.44,43.95,2.73,1004.19,16,5,4,Cloudy,Cloudy
3.03,66.27,78.71,0.0,996.19,2,5,12,Rainy,Rainy
25.02,64.99,20.29,0.0,1004.81,6,1,10,Cloudy,Rainy
15.85,73.26,87.13,0.05,987.0,18,3,7,Rainy,Rainy
23.5,74.62,21.88,1.22,1003.99,19,4,9,Cloudy,Cloudy
17.82,70.12,55.9,0.0,1002.82,0,5,2,Cloudy,Rainy
37.29,58.42,24.7,1.91,1023.76,7,2,10,Sunny,Sunny
34.29,65.75,9.23,5.56,1011.19,17,3,5,Sunny,Sunny
29.1,42.25,25.33,6.13,1017.62,15,2,1,Sunny,Sunny
42.02,71.5,61.58,1.91,1008.34,8,1,6,Cloudy,Cloudy
13.17,54.54,63.22,0.0,1013.68,2,0,1,Cloudy,Rainy
35.3,64.01,27.7,0.0,1006.75,5,6,5,Cloudy,Sunny
28.37,60.25,48.18,4.82,1008.7,11,1,4,Cloudy,Cloudy
25.51,67.75,41.88,0.87,1005.63,7,4,2,Cloudy,Cloudy
26.29,82.84,45.84,5.22,1005.88,13,5,8,Cloudy,Cloudy
31.18,82.16,23.18,4.2,1004.78,16,4,5,Cloudy,Cloudy
16.98,83.13,89.4,1.66,1003.36,11,6,3,Rainy,Rainy
32.35,53.29,1.41,2.13,1012.51,7,4,11,Sunny,Sunny
16.87,75.22,94.83,0.0,981.43,4,4,8,Rainy,Rainy
15.1,74.69,55.45,0.0,991.64,22,6,4,Rainy,Rainy
29.04,27.99,17.98,0.0,1029.31,2,0,2,Sunny,Sunny
8.97,97.15,48.77,0.27,1011.93,19,6,9,Rainy,Rainy
30.69,49.55,16.34,2.04,1029.95,19,5,4,Sunny,Rainy
0.89,66.23,48.78,0.26,995.21,19,4,10,Rainy,Rainy
39.14,52.67,32.63,0.0,1008.18,6,3,5,Cloudy,Cloudy
24.26,85.76,46.37,2.31,1006.62,9,1,1,Cloudy,Cloudy
16.11,90.81,64.05,0.0,1008.87,21,1,7,Rainy,Sunny
49.43,51.56,33.18,3.54,1007.69,8,0,7,Sunny,Sunny
43.09,64.55,30.82,0.0,1006.61,5,6,4,Sunny,Sunny
17.6,89.04,77.2,0.57,990.6,10,2,3,Rainy,Rainy
9.18,76.56,61.11,0.91,981.77,13,2,2,Rainy,Rainy
21.64,79.41,39.51,1.54,1005.09,9,5,2,Cloudy,Cloudy
19.89,71.59,28.56,0.55,994.25,13,0,6,Rainy,Sunny
28.21,68.5,17.4,6.32,1018.36,12,2,4,Cloudy,Cloudy
48.32,31.6,18.79,5.47,1028.56,9,3,6,Sunny,Sunny
20.82,93.36,90.54,1.58,1011.02,11,6,7,Rainy,Rainy
19.83,86.26,52.4,2.0,974.62,13,3,8,Rainy,Cloudy
30.35,57.23,40.79,10.79,1005.95,13,0,1,Sunny,Cloudy
9.71,73.28,71.55,0.28,982.04,13,2,2,Rainy,Cloudy
30.52,44.56,28.48,2.63,1015.27,7,5,11,Sunny,Sunny
39.63,22.39,33.45,10.13,1027.66,12,3,3,Sunny,Sunny
22.64,69.59,48.04,2.75,1002.29,16,3,3,Cloudy,Cloudy
33.01,65.78,55.54,2.57,1008.99,17,6,5,Cloudy,Sunny
34.39,49.15,8.87,3.43,995.04,14,6,4,Cloudy,Cloudy
4.97,78.93,45.03,0.24,1009.15,19,0,9,Rainy,Cloudy
18.58,83.0,53.44,1.28,1005.13,15,3,5,Rainy,Rainy
3.77,82.13,29.69,0.0,1012.72,5,2,1,Rainy,Rainy
34.75,66.27,15.91,1.2,1016.08,7,2,7,Cloudy,Sunny
30.79,53.55,8.94,0.0,1008.39,1,3,4,Cloudy,Rainy
14.62,71.26,31.06,3.33,1010.88,15,6,11,Cloudy,Cloudy
30.72,62.7,28.01,2.23,1027.1,19,2,2,Sunny,Sunny
12.98,95.49,37.24,0.7,1001.02,15,4,8,Rainy,Rainy
40.59,36.55,8.38,0.0,1019.38,6,1,8,Sunny,Sunny
29.69,68.59,23.06,10.64,1028.45,12,6,12,Sunny,Sunny
17.0,58.22,44.27,0.17,980.23,7,2,9,Rainy,Rainy
30.18,76.96,18.73,0.0,1018.55,1,2,7,Cloudy,Cloudy
-3.28,64.02,96.65,0.0,1005.54,22,6,12,Rainy,Cloudy
20.59,69.16,30.19,5.68,1020.53,14,5,10,Cloudy,Cloudy
50.0,36.78,7.95,1.48,1001.67,7,0,6,Sunny,Sunny
45.07,68.12,34.8,5.02,1018.06,8,4,9,Sunny,Sunny
28.69,74.53,71.48,0.0,1001.83,6,4,4,Cloudy,Cloudy
23.5,89.23,68.04,0.91,992.63,10,6,7,Rainy,Rainy
10.48,83.16,15.67,3.86,1000.11,16,4,1,Cloudy,Cloudy
19.91,88.99,44.71,1.08,993.98,9,3,7,Rainy,Sunny
9.1,88.03,36.74,0.42,983.75,7,0,2,Rainy,Cloudy
27.57,82.03,34.33,0.06,995.6,14,3,5,Rainy,Rainy
42.35,23.82,4.29,3.09,1009.52,18,2,5,Sunny,Sunny
14.95,84.17,87.53,0.26,979.17,13,0,9,Rainy,Sunny
18.49,58.78,95.46,0.0,1006.06,21,3,5,Rainy,Rainy
32.43,40.45,25.68,7.0,1002.29,16,2,3,Sunny,Cloudy
14.8,45.89,14.26,6.02,1001.56,14,3,12,Cloudy,Cloudy
35.85,55.75,33.27,0.0,1019.62,5,1,3,Sunny,Rainy
23.59,72.84,63.26,0.0,978.77,2,1,6,Rainy,Sunny
-3.33,91.86,36.87,0.0,980.74,21,0,12,Rainy,Rainy
3.28,63.31,76.39,1.08,1004.41,10,0,1,Rainy,Cloudy
33.74,59.41,59.71,4.29,1010.27,11,0,8,Cloudy,Cloudy
16.56,93.72,78.67,0.13,1010.75,9,1,3,Rainy,Rainy
28.6,27.98,36.28,10.72,1023.34,12,5,12,Sunny,Sunny
0.59,60.73,53.31,0.18,988.04,19,4,11,Rainy,Rainy
49.9,68.67,5.27,6.16,1014.06,9,0,7,Sunny,Sunny
0.55,90.76,81.1,0.0,993.47,20,5,11,Rainy,Rainy
21.51,46.44,30.88,4.73,1004.62,11,6,1,Cloudy,Cloudy
25.32,60.93,68.44,0.35,1007.36,12,2,5,Rainy,Rainy
22.85,90.9,34.36,0.0,1002.69,6,1,6,Rainy,Sunny
44.38,47.85,36.11,5.39,1019.32,9,1,8,Sunny,Sunny
10.49,88.19,75.49,0.0,1008.9,2,3,9,Rainy,Sunny
20.32,86.45,16.54,1.1,995.87,7,0,12,Cloudy,Cloudy
9.64,79.1,92.45,0.97,995.76,17,2,8,Rainy,Rainy
31.65,50.5,30.83,11.29,1028.58,14,2,2,Sunny,Sunny
33.93,50.15,15.26,5.13,1006.87,10,6,11,Sunny,Sunny
44.61,36.09,26.15,6.9,1019.93,16,4,6,Sunny,Cloudy
15.2,81.99,14.08,0.47,1022.46,7,5,11,Cloudy,Rainy
27.94,73.99,31.65,7.35,1029.53,17,0,9,Sunny,Sunny
22.18,55.98,22.82,2.74,996.5,12,3,1,Cloudy,Cloudy
26.92,34.92,6.05,7.73,1015.8,16,3,1,Sunny,Sunny
28.39,79.54,8.01,1.39,1022.06,18,4,8,Cloudy,Cloudy
24.42,68.36,10.58,0.0,1020.23,6,4,12,Cloudy,Cloudy
50.0,43.23,29.01,5.08,1017.67,8,6,6,Sunny,Sunny
20.43,66.6,37.38,0.24,986.57,9,2,9,Rainy,Rainy
2.59,84.24,64.61,0.11,984.86,16,2,2,Rainy,Sunny
33.22,79.93,24.53,3.43,1012.51,11,6,4,Cloudy,Cloudy
34.39,79.57,43.46,0.82,998.25,7,3,4,Cloudy,Sunny
40.51,45.14,8.53,1.78,1006.67,9,4,5,Cloudy,Cloudy
38.74,28.8,29.03,0.0,1027.17,3,0,4,Sunny,Rainy
19.43,56.57,53.99,3.77,1000.68,10,2,1,Cloudy,Cloudy
20.27,68.01,45.32,4.49,1017.96,13,5,2,Cloudy,Sunny
7.09,77.62,51.2,1.61,995.66,13,3,11,Rainy,Rainy
31.25,56.97,12.56,2.51,1003.32,14,4,5,Cloudy,Cloudy
19.82,90.4,77.13,1.1,987.39,13,2,4,Rainy,Sunny
40.95,26.4,29.16,0.0,1026.89,3,2,4,Sunny,Cloudy
9.76,78.45,51.15,0.2,1009.0,15,5,3,Rainy,Rainy
13.93,86.74,34.27,0.6,1009.2,18,5,7,Rainy,Sunny
13.23,75.42,37.95,0.0,1001.02,6,5,3,Rainy,Sunny
21.96,76.18,45.04,4.06,999.94,13,3,2,Cloudy,Rainy
10.79,95.13,95.64,0.0,991.06,6,6,10,Rainy,Rainy
22.14,73.88,18.73,4.03,998.16,9,3,11,Cloudy,Rainy
3.73,58.42,57.43,0.78,979.84,16,4,1,Rainy,Cloudy
31.18,86.64,16.55,0.0,1004.89,5,6,9,Cloudy,Cloudy
21.04,58.63,68.2,1.16,999.81,7,1,11,Cloudy,Rainy
20.64,54.12,8.78,3.75,1015.63,17,5,3,Cloudy,Cloudy
30.86,84.23,9.46,4.74,1022.75,13,0,4,Cloudy,Sunny
28.73,82.03,61.44,2.62,1018.0,8,5,10,Cloudy,Rainy
27.05,49.49,70.21,5.62,1016.54,14,5,2,Cloudy,Cloudy
20.09,82.4,15.08,2.81,1001.55,9,5,11,Cloudy,Sunny
34.15,34.54,40.7,0.0,1002.5,20,3,4,Sunny,Sunny
34.44,53.2,13.66,5.74,1014.09,11,0,5,Cloudy,Cloudy
23.8,84.87,8.09,3.11,1021.63,17,2,8,Cloudy,Cloudy
29.28,82.58,44.61,5.41,1007.67,11,4,3,Cloudy,Cloudy
41.62,50.76,41.42,0.0,1006.74,5,1,9,Sunny,Sunny
27.8,44.32,13.71,4.81,1003.01,15,2,6,Cloudy,Cloudy
35.95,45.81,38.03,7.21,1016.11,15,4,9,Sunny,Rainy
36.46,19.14,32.33,6.31,1016.9,14,2,9,Sunny,Cloudy
36.87,30.93,1.48,10.13,1002.73,13,1,9,Sunny,Sunny
32.16,62.44,25.23,2.91,1017.87,13,5,5,Cloudy,Sunny
18.95,87.77,8.74,6.23,1003.96,13,1,1,Cloudy,Cloudy
13.75,62.48,10.71,4.94,1015.76,12,2,11,Cloudy,Sunny
29.73,54.23,21.26,1.84,1025.0,7,2,12,Sunny,Cloudy
26.61,73.03,46.9,0.6,1022.5,19,4,5,Cloudy,Cloudy
21.14,60.58,94.61,1.33,979.92,10,6,4,Rainy,Rainy
4.79,64.67,58.02,0.99,987.76,13,3,1,Rainy,Sunny
38.87,68.93,19.11,9.96,1002.27,13,1,3,Sunny,Rainy
3.4,87.04,33.48,0.62,984.61,16,0,2,Rainy,Rainy
42.81,57.25,18.67,0.0,1010.73,22,3,6,Sunny,Sunny
45.88,73.95,39.75,0.0,1029.22,3,2,7,Sunny,Cloudy
24.95,66.38,18.62,0.97,1021.95,7,4,10,Cloudy,Rainy
21.45,85.53,64.95,5.63,1011.44,12,0,2,Cloudy,Rainy
42.25,26.83,14.72,7.53,1023.97,14,6,4,Sunny,Sunny
7.33,92.44,41.31,1.43,991.31,16,1,10,Rainy,Sunny
27.78,46.34,42.87,2.73,1005.09,10,6,10,Cloudy,Cloudy
0.38,94.48,83.86,0.92,982.96,16,2,12,Rainy,Cloudy
22.89,57.4,55.96,0.0,1000.91,21,6,4,Cloudy,Cloudy
16.71,74.78,58.73,0.79,979.89,10,6,3,Rainy,Rainy
39.3,65.96,23.79,6.85,1023.62,17,1,5,Sunny,Sunny
8.91,82.42,14.29,0.0,1020.31,22,4,1,Cloudy,Rainy
23.15,64.93,31.32,3.07,1010.55,14,3,3,Cloudy,Cloudy
7.27,75.24,51.94,0.53,1012.55,18,5,3,Rainy,Sunny
30.88,73.59,21.63,0.65,1019.3,7,3,5,Cloudy,Sunny
30.73,60.85,0.74,1.66,1008.77,7,5,11,Sunny,Sunny
3.08,60.78,90.63,0.0,993.15,21,6,1,Rainy,Rainy
27.13,68.22,14.19,2.53,1022.68,16,6,7,Cloudy,Sunny
5.54,75.16,63.92,0.98,994.78,9,6,12,Rainy,Rainy
13.46,72.6,35.92,0.64,1003.89,19,0,3,Cloudy,Cloudy
23.32,85.2,32.2,0.82,1016.45,19,5,9,Cloudy,Cloudy
15.06,96.6,96.87,1.33,977.32,16,4,4,Rainy,Sunny
9.24,52.98,47.35,1.25,1020.28,18,0,1,Cloudy,Sunny
4.09,75.82,56.83,0.0,991.18,2,5,1,Rainy,Sunny
37.93,47.38,51.09,2.78,1006.76,9,0,7,Cloudy,Rainy
38.69,31.55,31.52,10.63,1026.48,12,6,3,Sunny,Cloudy
15.85,64.63,66.38,0.19,1011.12,19,1,5,Rainy,Cloudy
25.6,41.59,3.36,3.99,1027.8,17,2,11,Sunny,Sunny
17.12,60.09,23.31,0.0,996.67,5,3,11,Cloudy,Cloudy
45.33,21.21,8.81,0.0,1012.85,5,1,5,Sunny,Cloudy
19.32,57.22,41.04,2.99,1003.4,15,3,9,Cloudy,Cloudy
36.66,61.82,35.16,6.22,1006.78,13,3,8,Sunny,Sunny
7.12,61.87,56.63,0.41,987.5,10,4,1,Rainy,Rainy
23.6,51.8,59.18,1.52,1020.46,18,0,9,Cloudy,Sunny
10.78,62.06,42.34,0.0,990.54,21,5,4,Rainy,Rainy
25.36,52.67,12.51,5.2,1010.5,13,6,3,Cloudy,Cloudy
9.63,58.04,87.09,0.22,981.45,12,4,11,Rainy,Rainy
-0.55,58.89,35.64,0.0,986.01,21,0,11,Rainy,Rainy
21.84,55.65,38.08,4.31,1003.23,13,0,9,Cloudy,Cloudy
26.18,24.97,18.56,1.95,1002.37,19,0,2,Sunny,Sunny
28.7,62.05,9.78,0.0,1022.36,23,2,12,Sunny,Sunny
32.51,73.42,41.27,0.0,1011.19,4,1,8,Cloudy,Cloudy
27.62,39.02,8.17,5.14,1013.97,17,4,10,Sunny,Cloudy
17.56,78.18,56.78,0.0,1013.23,3,6,10,Cloudy,Cloudy
36.77,36.99,22.15,9.16,1003.19,16,3,4,Sunny,Cloudy
40.51,21.73,29.49,0.0,1016.63,0,2,5,Sunny,Sunny
17.33,94.79,74.68,1.2,996.59,9,1,8,Rainy,Sunny
21.8,47.5,41.67,0.89,1017.48,7,3,12,Cloudy,Rainy
-3.58,96.94,30.85,0.0,1009.12,23,4,12,Rainy,Rainy
22.39,46.94,64.47,0.0,1005.49,23,2,6,Cloudy,Rainy
21.86,93.79,44.65,0.0,1006.01,0,2,5,Rainy,Rainy
37.28,71.68,68.52,3.52,1006.05,13,3,7,Cloudy,Cloudy
7.33,82.21,71.33,0.0,1008.43,1,3,10,Rainy,Rainy
17.0,86.8,13.64,0.93,1009.19,19,1,9,Cloudy,Cloudy
22.96,53.34,52.86,0.0,1001.07,5,6,2,Cloudy,Cloudy
34.96,66.35,42.24,6.24,1002.9,14,0,5,Cloudy,Cloudy
20.78,73.28,71.19,0.0,1014.08,1,1,3,Cloudy,Cloudy
37.49,43.35,22.31,6.95,1018.35,16,6,4,Sunny,Cloudy
7.18,70.43,50.17,0.59,1001.35,8,6,12,Rainy,Rainy
17.24,86.16,35.86,0.5,977.06,16,0,7,Rainy,Rainy
18.22,81.93,44.24,3.42,1011.92,17,6,3,Cloudy,Sunny
19.65,76.64,63.55,2.67,1015.53,18,5,9,Cloudy,Cloudy
15.5,84.65,60.83,1.19,1008.56,10,1,3,Rainy,Rainy
10.21,72.79,34.68,0.65,1002.26,14,3,3,Rainy,Rainy
32.69,73.39,1.83,9.75,1029.8,11,5,10,Sunny,Sunny
12.37,76.11,80.67,0.83,1002.41,18,0,4,Rainy,Rainy
20.91,90.81,80.65,1.55,992.9,15,0,5,Rainy,Rainy
46.48,68.06,40.13,6.14,1001.04,15,2,6,Sunny,Cloudy
14.95,64.44,65.43,3.79,1019.86,13,4,11,Cloudy,Sunny
16.59,72.11,95.02,0.25,989.27,19,4,7,Rainy,Sunny
23.15,48.09,11.47,3.73,1027.35,18,0,11,Sunny,Sunny
14.48,69.26,44.76,0.69,986.74,18,0,7,Rainy,Rainy
22.85,73.99,57.44,1.75,982.77,14,1,6,Rainy,Sunny
23.28,75.59,40.2,0.52,1021.31,19,1,10,Cloudy,Cloudy
29.69,84.19,14.03,2.27,996.7,17,4,6,Cloudy,Cloudy
20.96,63.2,71.86,0.25,1010.86,9,5,4,Rainy,Rainy
43.22,38.73,36.67,3.28,1005.95,8,5,8,Sunny,Sunny
19.29,81.07,53.75,0.85,999.78,14,5,8,Rainy,Sunny
30.71,56.52,61.63,1.42,1005.98,8,3,9,Cloudy,Cloudy
12.87,66.99,32.93,0.0,1008.87,6,4,10,Rainy,Cloudy
23.95,37.53,27.78,8.34,1004.28,16,3,11,Sunny,Cloudy
24.31,64.21,61.29,0.31,1002.85,9,5,8,Rainy,Rainy
23.85,79.54,46.02,0.38,989.54,7,3,4,Rainy,Rainy
21.45,46.92,19.23,5.4,1018.59,12,3,10,Cloudy,Cloudy
41.41,66.43,40.47,5.91,1020.87,9,0,3,Sunny,Sunny
8.42,79.32,87.47,0.43,998.34,17,6,3,Rainy,Sunny
40.98,48.81,7.97,3.39,1006.42,18,3,8,Sunny,Sunny
35.27,23.57,3.97,9.13,1003.49,10,1,10,Sunny,Rainy
5.96,80.89,53.51,0.04,1005.81,19,6,9,Rainy,Rainy
33.72,49.98,34.55,2.7,1012.52,12,4,7,Cloudy,Cloudy
13.01,62.16,21.72,2.23,1005.71,15,2,11,Cloudy,Cloudy
38.32,60.91,15.17,0.0,1008.23,6,5,9,Sunny,Sunny
36.58,48.4,11.18,0.0,1027.07,23,6,8,Sunny,Sunny
9.82,92.09,51.04,0.22,985.05,12,4,12,Rainy,Rainy
40.46,45.1,21.6,0.0,1007.04,1,5,7,Sunny,Sunny
14.19,60.16,71.3,0.0,1020.37,6,6,12,Cloudy,Rainy
13.52,69.59,52.44,0.96,1015.48,19,3,1,Cloudy,Cloudy
11.55,64.37,26.38,1.1,996.28,18,4,12,Cloudy,Cloudy
25.15,84.84,33.87,3.0,1006.28,14,6,3,Cloudy,Sunny
32.27,56.08,43.93,0.0,1006.27,22,1,5,Cloudy,Cloudy
23.51,48.52,38.59,6.69,1020.89,15,4,11,Sunny,Rainy
40.76,59.42,21.41,10.27,1012.7,15,6,4,Sunny,Sunny
12.34,80.78,88.58,0.38,977.02,12,0,10,Rainy,Rainy
-1.75,96.76,66.33,0.0,992.34,0,6,1,Rainy,Rainy
11.52,89.11,55.81,0.0,982.73,1,6,3,Rainy,Sunny
12.53,66.86,59.1,1.73,978.92,12,3,2,Rainy,Cloudy
22.49,83.76,60.01,1.49,1020.28,9,5,12,Cloudy,Sunny
25.98,65.82,36.71,0.0,1006.14,22,3,8,Cloudy,Sunny
38.7,59.8,60.21,1.37,1017.12,9,3,6,Cloudy,Rainy
45.17,51.72,13.04,2.36,1029.84,7,0,4,Sunny,Sunny
22.0,71.35,76.74,0.86,982.11,10,4,5,Rainy,Rainy
