Temperature,Humidity,Precipitation (%),UV Index,Pressure,hour_of_day,day_of_week,month,Condition,Target_Condition
15.93,56.63,9.43,3.58,1009.22,13,0,11,Cloudy,Cloudy
16.09,93.0,50.01,0.8,1004.54,15,4,4,Rainy,Rainy
15.88,59.12,47.22,0.0,1018.49,22,3,2,Cloudy,Cloudy
13.81,43.77,37.26,0.0,1019.92,21,6,2,Cloudy,Cloudy
24.36,48.31,46.6,1.97,1002.51,10,3,2,Cloudy,Rainy
18.86,85.44,90.99,1.1,997.47,11,1,4,Rainy,Sunny
19.37,78.48,88.55,0.79,980.22,10,4,4,Rainy,Sunny
11.42,82.42,87.34,0.39,998.17,17,3,5,Rainy,Sunny
41.31,58.57,14.32,0.53,1019.38,8,3,5,Cloudy,Sunny
17.9,81.55,34.95,4.22,997.73,14,1,11,Cloudy,Cloudy
38.55,39.47,12.91,0.0,1008.9,1,1,3,Sunny,Sunny
1.64,98.03,93.14,0.0,992.65,0,5,12,Rainy,Rainy
22.05,55.7,40.39,1.09,1011.89,10,5,10,Cloudy,Cloudy
32.35,48.0,16.05,7.57,1025.79,11,0,12,Sunny,Sunny
35.23,30.7,1.8,0.0,1005.45,1,1,10,Sunny,Sunny
15.44,92.78,92.92,0.0,1008.15,20,2,4,Rainy,Rainy
30.56,29.34,13.15,0.0,1006.55,20,1,3,Sunny,Sunny
25.18,11.13,4.9,0.0,1021.88,2,2,12,Sunny,Cloudy
21.33,54.93,21.94,4.12,1016.46,15,0,2,Cloudy,Sunny
31.93,76.05,40.3,0.0,998.42,0,3,5,Cloudy,Rainy
6.13,96.46,55.38,0.36,1007.76,18,1,3,Rainy,Sunny
21.21,82.76,67.72,0.56,997.93,10,4,7,Rainy,Sunny
6.21,72.48,47.58,0.32,981.4,18,2,2,Rainy,Cloudy
12.54,73.6,80.03,0.0,998.0,23,1,7,Rainy,Rainy
13.46,73.79,70.37,0.0,990.85,7,6,2,Rainy,Rainy
18.45,81.7,49.12,0.0,1015.37,4,5,10,Cloudy,Cloudy
33.95,23.95,21.27,5.64,1026.22,11,5,11,Sunny,Cloudy
20.96,42.18,32.21,1.36,1012.39,17,6,9,Cloudy,Cloudy
2.18,74.99,46.58,0.41,998.15,12,2,1,Rainy,Rainy
26.9,75.84,31.06,1.49,1019.36,17,2,8,Cloudy,Cloudy
8.63,96.97,81.44,0.01,976.85,8,5,12,Rainy,Sunny
9.35,94.06,72.8,1.02,995.18,16,0,4,Rainy,Rainy
-1.45,89.39,46.3,0.0,1008.02,1,5,12,Rainy,Rainy
25.22,70.12,48.79,0.42,999.99,9,0,6,Rainy,Cloudy
29.96,21.4,18.0,7.96,1029.65,13,0,1,Sunny,Sunny
31.96,12.5,14.87,0.0,1021.22,5,6,1,Sunny,Rainy
1.1,81.18,79.54,0.05,979.32,16,2,1,Rainy,Rainy
49.06,43.25,3.4,5.5,1020.19,9,6,5,Sunny,Sunny
3.63,81.8,41.12,0.19,990.42,14,4,11,Rainy,Rainy
28.32,74.62,21.96,0.4,1013.66,18,2,6,Cloudy,Cloudy
22.96,63.61,14.9,0.0,1017.34,19,2,4,Cloudy,Cloudy
-1.89,89.97,48.84,0.0,984.95,23,4,12,Rainy,Rainy
41.08,31.56,4.1,1.96,1008.0,18,5,6,Sunny,Rainy
47.84,47.25,9.93,7.17,1008.73,11,3,7,Sunny,Rainy
35.84,71.93,35.67,0.0,1004.53,7,0,5,Cloudy,Cloudy
12.95,49.91,49.36,2.08,1000.41,14,2,1,Cloudy,Sunny
39.09,17.08,13.81,4.29,1019.81,9,3,10,Sunny,Sunny
-0.3,96.11,87.61,0.78,985.44,16,3,1,Rainy,Cloudy
23.16,81.3,66.15,1.24,980.89,13,6,5,Rainy,Rainy
45.78,20.24,5.71,0.0,1014.67,3,1,7,Sunny,Cloudy
45.28,44.22,8.56,9.91,1023.79,14,1,8,Sunny,Sunny
37.33,81.66,38.53,0.89,1003.98,8,6,5,Cloudy,Sunny
13.39,82.05,73.51,0.0,980.76,22,3,5,Rainy,Cloudy
25.64,50.38,4.79,0.0,1020.92,1,0,11,Sunny,Cloudy
25.67,16.99,14.3,4.97,1007.1,17,5,1,Sunny,Sunny
48.82,28.89,13.84,8.9,1007.31,12,3,5,Sunny,Rainy
4.92,69.88,69.7,1.07,979.46,13,2,12,Rainy,Rainy
25.61,64.0,47.03,4.57,1019.27,12,6,9,Cloudy,Sunny
25.24,71.61,63.37,0.18,1008.29,9,5,7,Rainy,Rainy
35.78,18.14,12.82,5.89,1005.59,12,6,10,Sunny,Cloudy
25.39,69.92,33.36,2.84,1008.54,15,5,7,Cloudy,Sunny
32.74,47.21,3.83,5.65,1015.33,17,4,10,Sunny,Rainy
15.7,67.9,36.47,1.25,1009.22,18,1,9,Cloudy,Cloudy
5.37,92.71,57.81,0.0,983.69,2,3,1,Rainy,Rainy
31.09,48.26,30.34,3.87,1003.99,12,4,8,Cloudy,Sunny
31.43,77.03,43.24,0.0,1015.11,7,6,4,Cloudy,Cloudy
25.84,52.55,16.81,0.0,1015.96,23,1,11,Sunny,Sunny
21.43,48.03,25.89,0.0,998.66,4,3,10,Cloudy,Sunny
23.22,86.89,98.19,0.42,983.9,12,6,7,Rainy,Rainy
10.82,90.32,42.06,0.31,984.59,10,6,10,Rainy,Cloudy
6.5,98.95,78.93,0.11,998.97,10,6,11,Rainy,Rainy
17.05,72.1,70.0,0.09,993.64,18,2,5,Rainy,Sunny
28.34,29.47,17.84,4.14,1028.84,17,6,10,Sunny,Sunny
24.18,97.09,97.25,1.11,985.52,11,3,5,Rainy,Cloudy
17.7,95.64,59.1,0.0,1006.87,1,2,7,Rainy,Rainy
3.24,70.03,50.66,0.0,991.45,21,0,2,Rainy,Rainy
19.53,55.28,34.36,0.0,1019.74,0,5,2,Cloudy,Rainy
43.37,47.15,7.06,9.6,1024.97,13,6,4,Sunny,Cloudy
8.49,97.14,88.57,0.0,996.6,3,2,3,Rainy,Rainy
5.41,85.62,63.84,0.0,985.6,20,4,10,Rainy,Rainy
29.89,77.13,10.0,3.57,1002.01,12,5,8,Cloudy,Cloudy
19.72,79.75,31.16,0.0,998.54,7,1,2,Cloudy,Rainy
38.96,50.79,3.33,0.0,1014.61,7,0,10,Sunny,Sunny
9.81,76.32,46.1,0.0,977.2,1,5,10,Rainy,Rainy
20.16,68.33,64.06,0.0,1007.39,0,3,5,Rainy,Cloudy
39.48,79.28,24.98,0.0,1006.56,7,1,7,Cloudy,Sunny
20.31,68.33,40.81,1.17,1001.18,18,0,4,Cloudy,Cloudy
10.73,79.13,19.56,0.0,1005.59,2,2,12,Cloudy,Rainy
49.82,22.81,9.24,7.25,1014.61,10,6,6,Sunny,Rainy
18.98,62.35,11.64,0.0,1019.13,5,3,12,Cloudy,Cloudy
41.28,37.7,21.08,2.2,1013.27,18,4,6,Sunny,Cloudy
37.46,50.49,4.83,7.12,1023.54,11,2,2,Sunny,Sunny
28.87,74.91,46.36,0.64,1012.72,18,6,7,Cloudy,Cloudy
25.2,37.91,8.95,0.0,1008.69,0,4,2,Sunny,Sunny
47.61,39.0,18.69,4.73,1028.83,11,0,7,Sunny,Cloudy
18.06,71.98,44.14,0.0,1004.32,19,3,3,Cloudy,Rainy
15.9,73.39,72.78,0.3,996.57,17,2,5,Rainy,Sunny
16.59,88.63,42.36,0.0,984.67,7,6,4,Rainy,Rainy
28.34,43.89,17.38,8.0,1017.47,14,6,12,Sunny,Sunny
34.48,66.28,44.85,0.0,1017.49,7,4,4,Cloudy,Rainy
1.72,96.74,42.71,0.68,986.49,14,0,1,Rainy,Rainy
37.88,49.05,17.65,3.29,1009.2,10,0,6,Cloudy,Cloudy
33.03,55.39,42.15,0.0,1008.54,7,6,8,Cloudy,Cloudy
50.0,32.83,13.74,9.52,1026.36,11,2,6,Sunny,Sunny
35.16,58.51,43.78,2.69,1001.08,11,4,5,Cloudy,Rainy
30.0,27.28,15.47,5.74,1029.03,17,3,10,Sunny,Sunny
-3.0,98.49,88.68,0.09,986.18,18,3,12,Rainy,Rainy
4.11,72.7,65.94,0.0,985.12,22,4,10,Rainy,Rainy
24.76,54.83,23.58,1.89,1017.65,15,1,3,Cloudy,Rainy
31.69,14.08,7.79,0.0,1028.8,3,6,12,Sunny,Rainy
-2.02,86.33,47.73,0.12,990.85,17,4,11,Rainy,Rainy
42.08,33.79,18.48,6.82,1006.71,12,4,8,Sunny,Sunny
5.4,92.01,91.27,0.37,997.26,15,4,3,Rainy,Rainy
0.77,88.32,72.8,0.0,1006.34,23,5,12,Rainy,Cloudy
10.09,75.77,85.99,0.0,995.08,7,1,2,Rainy,Rainy
48.74,34.27,6.12,3.23,1017.34,9,0,6,Sunny,Sunny
37.68,52.57,44.26,0.97,1019.08,9,5,5,Cloudy,Rainy
6.01,85.23,65.14,0.13,984.58,11,3,12,Rainy,Sunny
25.37,51.37,20.53,0.0,1013.98,5,6,2,Cloudy,Cloudy
33.93,24.02,20.06,0.0,1015.07,23,5,9,Sunny,Sunny
21.23,85.37,52.44,1.33,1001.98,12,6,6,Rainy,Rainy
43.39,49.97,7.19,1.76,1019.17,8,1,9,Sunny,Sunny
2.97,70.74,69.82,0.74,995.61,9,3,1,Rainy,Rainy
41.04,37.91,14.19,9.53,1014.36,14,3,8,Sunny,Sunny
12.59,72.63,46.27,0.0,978.33,1,1,4,Rainy,Rainy
35.41,50.35,20.89,4.74,1011.38,13,6,6,Cloudy,Sunny
26.86,63.12,37.47,0.0,1009.62,7,3,9,Cloudy,Cloudy
11.63,81.78,26.8,1.68,1000.91,15,1,12,Cloudy,Sunny
13.04,71.77,61.82,0.34,1004.76,17,5,4,Rainy,Rainy
18.23,87.97,77.15,0.0,1002.92,0,4,5,Rainy,Rainy
35.95,19.78,4.92,7.36,1011.88,10,4,2,Sunny,Sunny
-2.17,79.83,68.15,0.55,976.35,17,6,1,Rainy,Rainy
18.09,58.01,10.2,2.19,1008.22,13,0,1,Cloudy,Rainy
27.48,67.41,18.23,0.0,1013.74,7,4,2,Cloudy,Rainy
29.08,13.78,19.47,0.0,1011.72,5,0,12,Sunny,Sunny
32.25,63.17,13.13,1.61,1017.92,9,6,8,Cloudy,Cloudy
12.18,95.23,79.49,0.0,977.67,19,4,4,Rainy,Sunny
24.94,79.12,39.71,0.0,1013.07,0,0,5,Cloudy,Sunny
12.98,94.64,76.12,0.35,975.4,13,0,3,Rainy,Rainy
38.35,22.08,18.51,5.42,1025.2,17,1,8,Sunny,Sunny
9.88,97.95,88.2,1.44,980.84,13,2,2,Rainy,Cloudy
11.91,95.94,50.76,0.21,981.1,11,6,10,Rainy,Rainy
19.98,93.31,69.11,0.56,991.59,14,2,6,Rainy,Rainy
8.64,90.47,93.68,0.33,1006.21,15,4,3,Rainy,Rainy
8.16,77.7,93.92,0.0,1005.79,20,6,9,Rainy,Rainy
15.28,80.16,54.44,0.0,1006.8,21,3,6,Rainy,Sunny
30.79,36.74,14.2,6.47,1022.67,15,3,2,Sunny,Cloudy
10.28,78.99,93.2,0.94,988.96,11,5,10,Rainy,Rainy
26.04,79.4,18.93,1.39,1012.22,9,5,10,Cloudy,Cloudy
41.21,48.58,30.43,4.29,1012.93,12,2,6,Cloudy,Cloudy
17.39,76.02,53.16,0.0,1005.64,7,6,3,Rainy,Rainy
48.33,10.78,11.95,7.16,1020.63,11,6,4,Sunny,Cloudy
0.78,94.27,66.45,0.27,992.82,18,3,12,Rainy,Rainy
24.95,19.66,12.04,0.0,1021.97,20,3,1,Sunny,Sunny
12.29,89.23,80.53,0.0,983.24,7,0,2,Rainy,Sunny
8.62,98.97,94.09,0.0,985.03,4,1,10,Rainy,Sunny
10.99,89.36,93.97,0.27,992.72,18,3,4,Rainy,Rainy
22.55,54.04,29.69,1.19,1001.29,18,5,7,Cloudy,Cloudy
50.0,50.76,1.18,4.49,1012.71,10,3,6,Sunny,Sunny
33.14,68.6,10.44,0.0,1019.08,3,2,6,Cloudy,Sunny
8.18,82.11,61.49,0.34,992.55,16,6,3,Rainy,Rainy
19.39,73.3,88.3,0.81,994.32,11,1,4,Rainy,Sunny
23.68,49.36,6.43,2.83,1013.63,17,2,1,Sunny,Sunny
48.74,37.77,19.52,0.0,1020.6,3,3,5,Sunny,Cloudy
2.66,93.23,86.31,0.02,1005.49,17,2,2,Rainy,Rainy
21.59,49.28,34.93,1.7,1006.96,11,0,11,Cloudy,Sunny
15.64,94.26,87.29,0.0,993.31,2,1,4,Rainy,Sunny
16.58,62.44,41.93,3.18,999.82,14,4,12,Cloudy,Cloudy
39.17,51.14,11.13,0.0,1018.59,0,5,9,Sunny,Sunny
45.6,14.32,11.07,5.73,1016.41,9,2,9,Sunny,Sunny
33.15,33.24,10.12,10.0,1015.86,11,0,12,Sunny,Rainy
5.75,97.13,84.44,0.0,1003.67,22,5,9,Rainy,Cloudy
21.22,46.4,49.3,4.45,1017.12,12,5,10,Cloudy,Sunny
33.34,70.01,36.34,4.0,1014.99,14,3,7,Cloudy,Rainy
40.26,23.65,7.78,8.83,1020.34,13,2,8,Sunny,Sunny
37.87,42.01,15.67,1.33,1007.89,18,3,8,Sunny,Sunny
50.0,48.53,6.78,0.0,1025.54,7,4,6,Sunny,Sunny
11.79,79.41,20.09,0.0,1012.24,1,0,12,Cloudy,Sunny
18.33,96.9,65.47,0.0,1009.03,4,1,8,Rainy,Rainy
28.48,45.83,22.12,3.04,1016.01,12,0,5,Cloudy,Cloudy
33.89,42.55,18.28,2.85,1012.38,15,3,5,Cloudy,Rainy
49.9,11.79,3.24,3.24,1029.14,9,2,5,Sunny,Sunny
20.87,78.94,87.24,1.28,994.34,12,3,4,Rainy,Rainy
29.36,24.56,17.39,2.25,1027.28,18,6,9,Sunny,Cloudy
31.13,53.47,41.75,1.88,1018.65,9,1,8,Cloudy,Cloudy
28.02,63.09,21.97,0.0,1019.64,7,3,3,Cloudy,Sunny
29.72,21.58,4.98,0.0,1018.74,0,0,2,Sunny,Sunny
49.5,51.94,14.93,1.88,1025.67,8,6,7,Sunny,Sunny
0.26,81.99,51.16,1.41,980.57,14,5,1,Rainy,Rainy
10.33,98.38,45.34,1.03,1001.99,15,4,3,Rainy,Rainy
17.07,72.41,42.89,0.08,999.74,16,6,6,Rainy,Rainy
37.38,45.1,48.14,1.86,1008.85,9,2,5,Cloudy,Cloudy
36.9,52.81,9.59,0.0,1015.73,7,1,1,Sunny,Rainy
17.87,82.14,90.66,1.19,981.2,12,2,5,Rainy,Rainy
38.85,12.35,13.98,4.98,1021.3,16,5,3,Sunny,Sunny
30.42,27.4,6.44,4.59,1010.72,11,0,12,Sunny,Sunny
22.72,54.94,24.81,2.23,1018.97,11,4,12,Cloudy,Cloudy
50.0,21.24,2.96,0.0,1024.94,7,0,5,Sunny,Sunny
7.61,92.73,86.27,0.0,998.84,19,5,3,Rainy,Rainy
23.95,47.4,45.92,2.98,1002.09,16,5,3,Cloudy,Cloudy
23.66,61.89,17.2,0.0,1009.53,7,4,1,Cloudy,Cloudy
48.47,51.53,1.82,2.72,1013.43,9,3,4,Sunny,Rainy
37.73,33.13,21.67,5.86,1010.88,13,2,2,Sunny,Rainy
21.69,70.62,98.07,0.08,978.12,11,4,7,Rainy,Sunny
46.22,15.66,11.9,7.21,1012.31,12,1,7,Sunny,Cloudy
16.57,81.52,41.08,0.74,1007.31,11,5,8,Rainy,Sunny
14.39,60.56,28.19,1.11,1002.41,17,3,1,Cloudy,Cloudy
15.56,68.09,91.79,0.32,990.59,18,5,7,Rainy,Rainy
23.79,92.85,59.43,0.42,995.14,12,2,7,Rainy,Rainy
11.36,93.39,97.34,0.0,1009.96,7,1,2,Rainy,Rainy
34.33,34.4,0.38,3.76,1024.46,10,0,11,Sunny,Sunny
11.42,90.96,49.38,0.0,997.18,19,2,8,Rainy,Sunny
13.68,81.79,20.42,0.0,1010.33,22,5,10,Cloudy,Cloudy
38.43,43.25,45.46,0.0,1007.3,5,1,6,Cloudy,Cloudy
6.17,71.47,78.77,0.29,977.0,8,4,12,Rainy,Rainy
49.54,13.84,17.95,8.25,1027.3,10,0,6,Sunny,Sunny
27.84,63.08,23.21,3.6,1017.32,15,2,7,Cloudy,Rainy
15.1,51.19,9.04,4.49,998.17,13,2,12,Cloudy,Cloudy
13.86,79.09,22.42,4.28,1001.94,14,6,10,Cloudy,Cloudy
9.01,93.77,95.69,0.5,995.22,17,5,3,Rainy,Rainy
23.91,66.3,41.48,0.87,1000.75,18,5,7,Cloudy,Cloudy
17.46,51.93,35.31,0.0,999.46,23,5,3,Cloudy,Cloudy
16.1,79.27,26.45,2.3,1007.82,16,5,2,Cloudy,Sunny
21.8,64.48,40.72,0.0,1016.65,5,4,12,Cloudy,Cloudy
43.01,14.57,4.85,11.08,1024.16,14,4,8,Sunny,Sunny
43.42,49.55,16.6,10.15,1028.34,11,6,8,Sunny,Sunny
44.86,46.75,18.73,0.0,1010.89,2,2,7,Sunny,Sunny
30.9,45.23,16.7,0.0,1024.96,19,4,9,Sunny,Rainy
16.77,46.27,26.4,0.89,1001.78,18,1,2,Cloudy,Cloudy
14.27,69.82,35.74,0.0,1016.99,19,6,11,Cloudy,Cloudy
6.22,69.28,86.76,0.0,992.86,21,2,9,Rainy,Rainy
24.21,37.17,6.42,2.36,1028.02,18,6,11,Sunny,Cloudy
45.34,48.83,11.41,9.53,1013.69,11,5,4,Sunny,Sunny
3.78,81.99,41.18,0.36,976.14,18,6,10,Rainy,Rainy
46.85,24.36,8.48,4.67,1029.16,9,6,6,Sunny,Sunny
6.15,82.33,76.77,1.15,992.73,13,1,12,Rainy,Rainy
29.28,73.08,47.74,1.88,1006.85,9,5,9,Cloudy,Cloudy
46.42,18.79,14.53,3.02,1027.92,8,2,8,Sunny,Sunny
40.46,54.66,6.41,1.83,1010.42,18,4,8,Sunny,Sunny
28.06,58.33,33.38,0.0,1012.96,0,4,4,Cloudy,Sunny
14.63,89.29,69.34,0.0,1000.36,19,1,5,Rainy,Rainy
28.95,65.14,47.76,0.99,1001.03,18,6,4,Cloudy,Sunny
32.47,75.14,35.15,1.95,1016.25,9,5,4,Cloudy,Cloudy
50.0,34.82,11.09,4.81,1006.43,11,4,6,Sunny,Sunny
36.54,30.67,16.04,10.04,1014.68,14,0,9,Sunny,Sunny
23.77,43.91,29.52,0.0,1013.57,22,3,4,Cloudy,Cloudy
16.25,83.77,96.04,0.08,978.74,14,1,4,Rainy,Rainy
10.69,60.37,18.79,0.0,1003.3,21,0,2,Cloudy,Cloudy
16.69,98.86,92.11,1.08,1005.17,13,3,5,Rainy,Rainy
18.54,86.28,57.62,0.15,990.75,10,3,8,Rainy,Cloudy
31.86,59.88,13.96,2.22,1016.04,10,2,8,Cloudy,Rainy
16.44,45.38,29.99,2.57,1019.39,15,0,11,Cloudy,Cloudy
40.55,18.6,17.49,8.08,1029.17,16,6,6,Sunny,Rainy
41.4,47.6,44.0,2.94,1004.62,10,5,6,Cloudy,Rainy
18.37,65.91,30.55,1.67,1008.4,16,4,1,Cloudy,Cloudy
2.9,97.68,85.42,0.2,992.05,8,2,1,Rainy,Rainy
-3.63,80.96,96.55,0.0,1004.0,20,5,11,Rainy,Rainy
29.05,65.48,31.3,0.0,1014.78,22,6,5,Cloudy,Sunny
-3.57,70.47,49.4,0.0,993.19,22,3,12,Rainy,Cloudy
13.72,76.9,98.04,0.1,990.02,9,0,2,Rainy,Cloudy
21.04,57.99,39.05,0.94,998.87,8,2,1,Cloudy,Rainy
19.42,90.56,70.75,1.04,996.44,16,3,5,Rainy,Cloudy
-4.11,79.98,75.26,0.64,997.77,17,3,12,Rainy,Sunny
28.52,44.99,8.46,0.0,1010.54,19,4,10,Sunny,Sunny
14.22,95.67,98.18,0.66,1000.19,10,3,2,Rainy,Rainy
15.27,92.02,74.15,0.26,1005.29,17,1,6,Rainy,Sunny
18.66,57.74,43.29,4.39,1016.27,14,1,11,Cloudy,Sunny
12.32,88.65,64.92,1.0,979.14,15,5,9,Rainy,Rainy
28.28,59.56,18.58,0.0,1011.82,22,0,5,Cloudy,Rainy
42.01,12.02,2.35,2.77,1005.01,17,6,5,Sunny,Rainy
43.25,15.59,11.16,6.79,1005.47,10,1,9,Sunny,Sunny
13.81,88.55,60.71,0.71,998.63,9,1,2,Rainy,Rainy
12.35,84.35,40.67,0.57,989.77,9,3,10,Rainy,Cloudy
46.1,32.65,14.35,4.36,1006.12,16,6,5,Sunny,Sunny
19.77,83.11,49.58,0.1,998.62,12,5,7,Rainy,Rainy
6.19,79.21,73.43,0.17,1000.95,9,4,1,Rainy,Rainy
16.22,43.86,13.79,3.71,1018.44,13,1,12,Cloudy,Cloudy
27.43,57.9,22.28,1.81,1006.02,11,5,3,Cloudy,Rainy
50.0,29.51,1.2,8.9,1007.79,11,4,7,Sunny,Sunny
31.24,55.11,10.29,1.97,1018.51,11,5,4,Cloudy,Cloudy
44.59,24.69,16.76,0.0,1016.32,7,0,3,Sunny,Sunny
14.79,61.52,14.4,0.85,1005.08,18,1,1,Cloudy,Rainy
16.72,70.57,61.02,0.56,992.72,13,6,5,Rainy,Rainy
21.53,63.63,11.44,2.33,997.48,17,4,4,Cloudy,Rainy
1.16,68.37,65.6,0.13,990.03,17,6,10,Rainy,Cloudy
10.3,79.87,64.59,0.0,977.39,1,1,9,Rainy,Cloudy
26.17,44.34,16.43,0.0,1017.74,23,1,10,Sunny,Rainy
35.57,80.88,16.97,0.0,1010.52,5,1,6,Cloudy,Sunny
2.95,83.69,55.59,0.33,990.34,17,3,2,Rainy,Rainy
10.3,85.02,93.67,0.24,980.55,18,4,7,Rainy,Rainy
32.35,21.73,4.43,8.39,1005.01,13,1,12,Sunny,Rainy
12.6,88.44,51.73,0.0,993.33,22,5,7,Rainy,Rainy
7.99,92.46,83.04,0.59,985.05,13,0,1,Rainy,Rainy
50.0,20.81,12.64,4.65,1019.02,10,4,5,Sunny,Rainy
23.71,70.59,45.95,0.42,1002.57,10,0,5,Rainy,Rainy
2.71,94.71,66.87,0.12,983.91,17,1,2,Rainy,Sunny
28.39,64.28,37.06,1.31,1006.0,15,2,7,Cloudy,Cloudy
29.65,56.6,24.0,0.0,1016.4,3,1,9,Cloudy,Cloudy
13.84,71.55,30.16,2.7,1017.42,16,1,1,Cloudy,Cloudy
45.51,28.34,13.97,5.43,1022.24,12,2,8,Sunny,Cloudy
34.39,32.63,4.48,7.14,1027.59,15,2,10,Sunny,Rainy
18.11,75.37,14.38,3.79,1016.36,14,0,12,Cloudy,Rainy
7.39,88.98,77.27,0.09,1005.4,11,2,11,Rainy,Sunny
36.12,19.86,14.94,0.0,1020.35,4,2,10,Sunny,Cloudy
30.54,48.25,31.34,0.0,1007.39,5,0,4,Cloudy,Cloudy
1.32,83.64,84.02,0.22,1001.45,15,1,1,Rainy,Rainy
12.9,43.59,17.24,0.0,1014.86,1,3,1,Cloudy,Cloudy
10.4,80.79,38.09,0.0,1016.19,21,1,1,Cloudy,Cloudy
13.63,42.75,19.74,0.0,1000.15,21,3,1,Cloudy,Cloudy
45.76,34.36,19.15,0.0,1024.31,1,2,7,Sunny,Cloudy
17.47,85.78,84.83,0.0,976.96,1,5,7,Rainy,Rainy
20.5,61.65,26.14,0.0,1016.65,5,4,10,Cloudy,Cloudy
5.93,81.83,50.93,0.0,1008.81,5,3,12,Rainy,Sunny
23.43,94.39,61.68,0.02,989.24,10,4,5,Rainy,Sunny
39.34,10.81,13.09,0.0,1019.71,7,5,10,Sunny,Sunny
30.47,73.25,37.61,4.35,1007.34,13,6,4,Cloudy,Cloudy
39.78,23.28,20.49,2.76,1028.9,18,0,5,Sunny,Rainy
12.56,70.51,89.58,0.97,992.91,16,5,4,Rainy,Rainy
30.49,27.71,17.03,8.49,1029.36,15,1,12,Sunny,Sunny
17.88,78.51,26.11,2.31,1005.27,17,0,10,Cloudy,Sunny
22.78,76.35,79.62,1.05,981.81,10,1,5,Rainy,Rainy
9.98,66.09,35.68,0.0,999.36,21,6,11,Cloudy,Sunny
19.08,77.58,90.13,0.0,990.66,2,3,7,Rainy,Rainy
4.79,91.59,81.0,0.66,1003.95,13,6,10,Rainy,Rainy
24.32,48.64,15.95,4.09,1010.81,11,5,9,Cloudy,Cloudy
11.59,87.39,78.12,0.0,997.6,21,4,5,Rainy,Rainy
14.22,89.7,74.28,0.5,985.11,14,1,4,Rainy,Sunny
9.63,79.46,82.91,0.11,1009.24,16,5,3,Rainy,Cloudy
14.98,77.54,91.19,0.49,995.74,17,6,5,Rainy,Sunny
8.72,66.16,20.82,1.79,1010.15,17,4,12,Cloudy,Cloudy
-2.17,93.96,52.37,0.0,978.31,21,2,12,Rainy,Cloudy
22.6,70.91,79.89,0.57,997.9,10,2,6,Rainy,Rainy
20.73,70.09,86.9,0.99,980.72,15,3,6,Rainy,Rainy
-4.6,90.04,98.24,0.37,981.2,18,4,11,Rainy,Rainy
24.85,61.89,45.89,3.02,999.47,12,2,9,Cloudy,Cloudy
29.88,75.36,39.54,0.0,1015.33,3,3,4,Cloudy,Sunny
46.65,44.56,20.23,0.0,1013.53,3,3,7,Sunny,Cloudy
34.85,77.32,13.81,0.0,1016.0,4,3,7,Cloudy,Sunny
46.67,35.9,10.19,3.08,1021.5,9,4,4,Sunny,Rainy
15.37,98.99,86.22,0.0,989.18,7,2,3,Rainy,Rainy
16.23,95.35,65.35,0.13,996.93,17,5,8,Rainy,Rainy
29.13,51.67,0.52,11.05,1006.29,13,6,12,Sunny,Cloudy
43.06,54.07,9.48,2.67,1006.68,18,1,6,Sunny,Sunny
4.21,69.39,52.47,0.61,985.13,16,5,10,Rainy,Rainy
14.61,81.71,68.42,0.0,989.16,1,6,4,Rainy,Rainy
21.91,69.88,33.67,0.0,1010.24,7,1,2,Cloudy,Cloudy
35.37,72.12,8.45,3.16,1011.09,12,4,4,Cloudy,Rainy
10.46,85.54,52.02,0.03,978.15,17,3,3,Rainy,Rainy
31.86,69.1,14.5,3.74,1004.56,12,6,8,Cloudy,Cloudy
34.98,37.47,8.91,4.76,1020.88,16,4,3,Sunny,Sunny
17.05,81.84,49.03,0.06,991.44,9,2,3,Rainy,Rainy
43.81,47.37,7.31,7.17,1024.86,13,5,8,Sunny,Sunny
49.2,42.94,21.52,0.0,1009.86,5,0,5,Sunny,Sunny
11.46,74.8,43.36,0.0,1007.68,19,0,1,Cloudy,Cloudy
19.53,73.81,46.81,0.0,1009.95,1,1,6,Rainy,Cloudy
22.56,81.8,31.89,1.59,1004.64,10,1,1,Cloudy,Cloudy
9.78,93.36,40.04,0.0,1005.41,7,2,11,Rainy,Rainy
24.29,98.65,52.15,0.0,1003.19,5,2,5,Rainy,Rainy
13.4,62.46,11.92,3.37,1017.6,16,4,12,Cloudy,Cloudy
28.5,27.39,3.85,7.14,1017.71,15,4,10,Sunny,Sunny
-3.59,92.92,91.25,0.0,982.29,21,3,1,Rainy,Rainy
33.23,71.27,25.27,1.66,1012.5,16,2,7,Cloudy,Cloudy
46.69,44.14,4.2,0.0,1019.21,7,1,8,Sunny,Rainy
15.17,60.82,14.78,1.97,1005.97,17,3,11,Cloudy,Sunny
35.72,21.88,2.82,0.0,1025.49,4,5,2,Sunny,Sunny
11.53,95.13,61.86,0.33,998.96,17,3,8,Rainy,Rainy
2.57,92.59,84.84,0.17,1004.78,16,1,10,Rainy,Rainy
1.14,98.61,69.61,0.07,996.51,17,5,1,Rainy,Rainy
15.12,89.54,80.24,0.33,975.32,11,3,3,Rainy,Rainy
30.44,74.52,25.79,0.85,1009.9,17,4,7,Cloudy,Cloudy
14.12,72.08,33.66,0.0,1013.23,1,0,11,Cloudy,Cloudy
36.11,52.0,14.04,0.0,1005.67,23,3,8,Sunny,Cloudy
30.01,49.31,8.8,4.97,999.99,13,6,8,Cloudy,Sunny
